,Unnamed: 0,base_generated,base_prefixes,changed,date,mirror_from,namespace,sha256_hash,version,metrics.Axioms: Breakdown of axiom types.AnnotationAssertion,metrics.Axioms: Breakdown of axiom types.ClassAssertion,metrics.Axioms: Breakdown of axiom types.DataPropertyAssertion,metrics.Axioms: Breakdown of axiom types.DataPropertyDomain,metrics.Axioms: Breakdown of axiom types.DataPropertyRange,metrics.Axioms: Breakdown of axiom types.Declaration,metrics.Axioms: Breakdown of axiom types.DisjointClasses,metrics.Axioms: Breakdown of axiom types.EquivalentClasses,metrics.Axioms: Breakdown of axiom types.InverseObjectProperties,metrics.Axioms: Breakdown of axiom types.ObjectPropertyAssertion,metrics.Axioms: Breakdown of axiom types.ObjectPropertyDomain,metrics.Axioms: Breakdown of axiom types.ObjectPropertyRange,metrics.Axioms: Breakdown of axiom types.SubClassOf,metrics.Axioms: Breakdown of axiom types.SubDataPropertyOf,metrics.Axioms: Breakdown of axiom types.SubObjectPropertyOf,metrics.Axioms: Number of axioms,metrics.Entities: % of entities reused,metrics.Entities: Number of annotation properties,metrics.Entities: Number of classes,metrics.Entities: Number of data properties,metrics.Entities: Number of individuals,metrics.Entities: Number of object properties,metrics.Entities: Number of unsatisfiable classes,metrics.Info: Breakdown of OWL class expressions used.Class,metrics.Info: Breakdown of OWL class expressions used.ObjectAllValuesFrom,metrics.Info: Breakdown of OWL class expressions used.ObjectIntersectionOf,metrics.Info: Breakdown of OWL class expressions used.ObjectSomeValuesFrom,metrics.Info: Breakdown of OWL class expressions used.ObjectUnionOf,metrics.Info: Does the ontology fall under OWL 2 DL?,metrics.Info: Experimental OBO score._dashboard,metrics.Info: Experimental OBO score._formula,metrics.Info: Experimental OBO score._impact,metrics.Info: Experimental OBO score._impact_external,metrics.Info: Experimental OBO score._reuse,metrics.Info: Experimental OBO score.oboscore,metrics.Info: How many externally documented uses?,metrics.Info: How many ontologies use it?,metrics.Info: Logical consistency,metrics.Info: Syntax,metrics.Info: Usage of namespaces in axioms.owl,metrics.Info: Usage of namespaces in axioms.prefix_unknown,metrics.Info: Usage of namespaces in axioms.rdfs,metrics.Info: Usage of namespaces in axioms.xsd,metrics.Info: Which ontologies use it?,results.FP01 Open.comment,results.FP01 Open.status,results.FP02 Common Format.status,results.FP03 URIs.comment,results.FP03 URIs.file,results.FP03 URIs.status,results.FP04 Versioning.comment,results.FP04 Versioning.status,results.FP05 Scope.comment,results.FP05 Scope.status,results.FP06 Textual Definitions.status,results.FP07 Relations.status,results.FP08 Documented.status,results.FP09 Plurality of Users.comment,results.FP09 Plurality of Users.status,results.FP11 Locus of Authority.comment,results.FP11 Locus of Authority.status,results.FP12 Naming Conventions.status,results.FP16 Maintenance.comment,results.FP16 Maintenance.status,results.FP20 Responsiveness.status,results.ROBOT Report.status,summary.comment,summary.status,summary.summary_count.ERROR,summary.summary_count.INFO,summary.summary_count.WARN,metrics.Axioms: Breakdown of axiom types.AnnotationPropertyRangeOf,metrics.Axioms: Breakdown of axiom types.SubAnnotationPropertyOf,metrics.Info: Usage of namespaces in axioms.IAO,metrics.Info: Usage of namespaces in axioms.OBCS,metrics.Info: Usage of namespaces in axioms.dc,metrics.Info: Usage of namespaces in axioms.dc11,metrics.Info: Usage of namespaces in axioms.prov,metrics.Info: Usage of namespaces in axioms.rdf,metrics.Info: Usage of namespaces in axioms.skos,results.FP20 Responsiveness.comment,metrics.Info: Usage of namespaces in axioms.BFO,metrics.Info: Usage of namespaces in axioms.foaf,metrics.Axioms: Breakdown of axiom types.AsymmetricObjectProperty,metrics.Axioms: Breakdown of axiom types.DisjointObjectProperties,metrics.Axioms: Breakdown of axiom types.FunctionalObjectProperty,metrics.Axioms: Breakdown of axiom types.InverseFunctionalObjectProperty,metrics.Axioms: Breakdown of axiom types.IrrefexiveObjectProperty,metrics.Axioms: Breakdown of axiom types.SubPropertyChainOf,metrics.Axioms: Breakdown of axiom types.SymmetricObjectProperty,metrics.Axioms: Breakdown of axiom types.TransitiveObjectProperty,metrics.Info: Usage of namespaces in axioms.RO,metrics.Info: Usage of namespaces in axioms.oboInOwl,results.FP02 Common Format.comment,metrics.Axioms: Breakdown of axiom types.DisjointUnion,metrics.Axioms: Breakdown of axiom types.FunctionalDataProperty,metrics.Axioms: Breakdown of axiom types.Rule,metrics.Info: Breakdown of OWL class expressions used.DataAllValuesFrom,metrics.Info: Breakdown of OWL class expressions used.DataExactCardinality,metrics.Info: Breakdown of OWL class expressions used.DataHasValue,metrics.Info: Breakdown of OWL class expressions used.DataSomeValuesFrom,metrics.Info: Breakdown of OWL class expressions used.ObjectComplementOf,metrics.Info: Breakdown of OWL class expressions used.ObjectExactCardinality,metrics.Info: Breakdown of OWL class expressions used.ObjectHasValue,metrics.Info: Breakdown of OWL class expressions used.ObjectMinCardinality,metrics.Axioms: Breakdown of axiom types.DifferentIndividuals,metrics.Axioms: Breakdown of axiom types.EquivalentObjectProperties,metrics.Info: Breakdown of OWL class expressions used.DataMinCardinality,metrics.Info: Breakdown of OWL class expressions used.ObjectOneOf,metrics.Info: Usage of namespaces in axioms.APOLLO_SV,metrics.Info: Usage of namespaces in axioms.CHEBI,metrics.Info: Usage of namespaces in axioms.GO,metrics.Info: Usage of namespaces in axioms.OBI,metrics.Info: Usage of namespaces in axioms.OMO,metrics.Info: Usage of namespaces in axioms.PATO,metrics.Info: Usage of namespaces in axioms.PR,metrics.Info: Usage of namespaces in axioms.UO,metrics.Info: Usage of namespaces in axioms.obo,failure,last_ontology_dashboard_run_failed,metrics.Info: Usage of namespaces in axioms.CHMO,metrics.Info: Usage of namespaces in axioms.FIX,metrics.Info: Usage of namespaces in axioms.MS,metrics.Info: Usage of namespaces in axioms.REX,metrics.Info: Breakdown of OWL class expressions used.ObjectMaxCardinality,results.FP08 Documented.comment,metrics.Axioms: Breakdown of axiom types.EquivalentDataProperties,metrics.Axioms: Breakdown of axiom types.AnnotationPropertyDomain,metrics.Axioms: Breakdown of axiom types.ReflexiveObjectProperty,metrics.Info: Usage of namespaces in axioms.schema,metrics.Axioms: Breakdown of axiom types.SameIndividual,metrics.Axioms: Breakdown of axiom types.NegativeObjectPropertyAssertion,metrics.Info: Breakdown of OWL class expressions used.ObjectHasSelf,metrics.Info: Usage of namespaces in axioms.BSPO,metrics.Info: Usage of namespaces in axioms.CARO,metrics.Info: Usage of namespaces in axioms.CL,metrics.Info: Usage of namespaces in axioms.ENVO,metrics.Info: Usage of namespaces in axioms.NBO,metrics.Info: Usage of namespaces in axioms.NCBITaxon,metrics.Info: Usage of namespaces in axioms.PCO,metrics.Info: Usage of namespaces in axioms.SO,metrics.Info: Usage of namespaces in axioms.UBERON,metrics.Axioms: Breakdown of axiom types.DatatypeDefinition,metrics.Info: Breakdown of OWL class expressions used.DataMaxCardinality,metrics.Info: Usage of namespaces in axioms.GAZ,metrics.Info: Usage of namespaces in axioms.BCGO,metrics.Info: Usage of namespaces in axioms.BTO,metrics.Info: Usage of namespaces in axioms.CLO,metrics.Info: Usage of namespaces in axioms.ERO,metrics.Info: Usage of namespaces in axioms.PO,metrics.Axioms: Breakdown of axiom types.DisjointDataProperties,metrics.Info: Usage of namespaces in axioms.NCIT,metrics.Info: Usage of namespaces in axioms.void
9,9,,,,,,CIF-core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed_download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,True,"['CMSO', 'CMSOALT']",True,2024-06-19 11:10:20.707889,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/cmso.owl,CMSO,e52145054f1bf032b935286ef1ec6b2c5e3aeaa5cf5d422af28fe57d1666b460,,270.0,,,28.0,28.0,109.0,,,3.0,,16.0,16.0,22.0,3.0,,508.0,100.0,26.0,40.0,28.0,0.0,19.0,0.0,153.0,,,,7.0,True,0.4,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.2,0.0,0.0,True,RDF/XML Syntax,5.0,296.0,121.0,28.0,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,0.0,1.0,12.0,106.0,,21.0,8.0,,,61.0,Missing tracker and usages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,True,"['CSO', 'CSOALT']",True,2024-06-19 11:11:13.882225,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/CSO.owl,CSO,8077635a3fc326c9aeae6e73170e513bf47ee0b18fe80d29adbb2b6f18d8026f,,154.0,,,19.0,19.0,84.0,1.0,,3.0,,21.0,24.0,49.0,,,374.0,100.0,14.0,30.0,19.0,0.0,25.0,0.0,185.0,20.0,18.0,14.0,3.0,True,0.333,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.167,0.0,0.0,True,RDF/XML Syntax,1.0,361.0,135.0,31.0,[],Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,ERROR,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,9 errors,ERROR,9.0,0.0,0.0,,,,,5.0,,,1.0,15.0,Missing tracker and usages,,,,,,,,,,,,,,,,,,18.0,,,,6.0,,,,,,,,5.0,,,,,,,4.0,,,,,,,2.0,Homepage URL (https://github.com/Materials-Data-Science-and-Informatics/Dislocation-Ontology-Suite/tree/main/CSO.owl) does not resolve,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,True,"['DSIM', 'DSIMALT']",True,2024-06-19 11:11:11.261847,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/DSIM.owl,DSIM,d0600566158974f147a3cb7190dfe238c4233e6499b0c664841ba61183a757ce,,185.0,,,23.0,23.0,128.0,6.0,,16.0,,16.0,17.0,58.0,9.0,8.0,492.0,100.0,13.0,41.0,33.0,0.0,45.0,0.0,210.0,14.0,5.0,10.0,2.0,True,0.4,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.2,0.0,0.0,True,RDF/XML Syntax,1.0,447.0,175.0,40.0,[],Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,0.0,,,,,5.0,,27.0,1.0,8.0,Missing tracker and usages,,4.0,,,2.0,,,,,1.0,,,,,,,,5.0,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,True,"['EXPO', 'EXPOALT']",True,2024-06-19 11:10:27.971173,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/EXPO.owl,EXPO,57ede339e73af44ab1c07290402338748e782241f7dc19c4ae7029f555c99847,,646.0,,,,,402.0,363.0,,,,75.0,73.0,432.0,,76.0,2067.0,100.0,2.0,325.0,0.0,0.0,78.0,0.0,2098.0,88.0,,,23.0,True,0.4,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.2,0.0,0.0,True,RDF/XML Syntax,21.0,2564.0,646.0,,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,0.0,,,,,,,,,,Missing tracker and usages,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,True,"['foaf', 'FOAFALT']",True,2024-06-19 11:07:48.051965,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/FOAF.owl,FOAF,b0497b153c6ac034eb9acf220ff3852daee6d31d02d9f9cdc39163528877d98a,,245.0,,,,21.0,75.0,,,4.0,,8.0,12.0,,,12.0,393.0,14.63,10.0,1.0,27.0,0.0,42.0,0.0,20.0,,,,,False,0.333,(1*impact+1*dashboard)/2,0.274,0.0,0.146,0.303,0.0,23.0,True,RDF/XML Syntax,20.0,64.0,205.0,,"['BWMD-DOMAIN', 'BWMD-MID', 'CCO', 'CHAMEO', 'CHEMINF', 'DSIM', 'EMMO', 'IAO', 'LPBFO', 'MOL_TENSILE', 'MSLE', 'OA', 'OEO', 'OIEcharacterisation-methods', 'PATO', 'SEMMD', 'SSN', 'bmo', 'm4i', 'mvc', 'mwo', 'nfdicore', 'opmw']",Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,ERROR,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,9 errors,ERROR,9.0,0.0,0.0,,,,,,3.0,,,,Missing tracker and usages,,158.0,,,1.0,12.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Homepage URL (http://www.foaf-project.org/) does not resolve,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,True,"['iao', 'IAOALT']",True,2024-06-19 11:08:59.542743,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/IAO.owl,IAO,0f2155ff11a9ee31df406edf1bce9b0651c460b1a7dbcdfeb3a45f67db1d9207,http://purl.obolibrary.org/obo/iao/2022-11-07/iao.owl,2777.0,20.0,,4.0,4.0,410.0,21.0,13.0,18.0,,24.0,24.0,344.0,,26.0,3718.0,100.0,72.0,264.0,4.0,20.0,53.0,0.0,1108.0,6.0,21.0,90.0,2.0,True,0.593,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.296,0.0,0.0,True,RDF/XML Syntax,29.0,1.0,508.0,4.0,[],Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,,PASS,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,last version (2022-11-07) is over one year(s) old,INFO,PASS,PASS,5 errors,ERROR,5.0,1.0,0.0,1.0,7.0,3310.0,,1.0,29.0,,2.0,,,348.0,4.0,,,4.0,1.0,1.0,2.0,,4.0,122.0,33.0,,,4.0,4.0,,6.0,,,3.0,1.0,,1.0,2.0,3.0,1.0,3.0,22.0,,,74.0,6.0,16.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,True,"['LDO', 'LDOALT']",True,2024-06-19 11:11:24.940444,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/ldo.owl,LDO,1a1001f411abd7bef860bb70677941c229032f07823639fcbdfd992cd486ab4d,,37.0,,,,,19.0,,,,,,,3.0,,,69.0,100.0,16.0,6.0,0.0,0.0,0.0,0.0,12.0,,,,,True,0.4,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.2,0.0,0.0,True,RDF/XML Syntax,,12.0,28.0,,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,0.0,1.0,9.0,,,11.0,8.0,,,22.0,Missing tracker and usages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32,True,"['MDS', 'MDSALT']",True,2024-06-19 11:11:08.611637,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/MDS.owl,MDS,6349f455f0db6a360dd9cabe385df0fc4970d169c3a5971ec7037a4004094336,,890.0,,,139.0,5.0,268.0,,,,,71.0,105.0,220.0,,,1698.0,100.0,8.0,256.0,1.0,0.0,11.0,0.0,1011.0,,,,,False,0.378,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.189,0.0,0.0,True,Turtle,,1390.0,339.0,5.0,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,1.0,,,,,,,,,504.0,Missing tracker and usages,,,,,,,,,,,,,"OWL syntax (Turtle), but should be RDF/XML",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,33,True,"['MOL_BRINELL', 'MOL_BRINELLALT']",True,2024-06-19 11:09:02.849699,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/MOL_BRINELL.ttl,MOL_BRINELL,0538943a21c284c133ecf7452b7a547d9b351e3464dd00ed3140650f77b7336b,,191.0,3053.0,1618.0,,,3340.0,,,,8133.0,,,14.0,,,16349.0,100.0,4.0,37.0,4.0,3277.0,17.0,0.0,3118.0,,,,,False,0.378,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.189,0.0,0.0,True,Turtle,,36821.0,192.0,1618.0,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,1.0,,,,,,,,,,Missing tracker and usages,,,,,,,,,,,287.0,,"OWL syntax (Turtle), but should be RDF/XML",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34,True,"['MOL_TENSILE', 'MOL_TENSILEALT']",True,2024-06-19 11:08:05.622350,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/MOL_TENSILE.owl,MOL_TENSILE,3dc55494bd6f81b6988a4b59f4141ee397f78036b386aa38420bca42e9b678d7,https://gitlab.cc-asp.fraunhofer.de/hart/matolab_mechanik/-/raw/master/mol_tt.owl,1354.0,20.0,13.0,2.0,14.0,532.0,21.0,,1.0,,9.0,14.0,386.0,16.0,83.0,2468.0,100.0,29.0,387.0,17.0,20.0,84.0,0.0,1331.0,,,,,True,0.438,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.219,0.0,0.0,True,RDF/XML Syntax,23.0,1553.0,987.0,27.0,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI 'https://gitlab.cc-asp.fraunhofer.de/hart/matolab_mechanik/-/raw/master/mol_tt.owl' is not in recommended format,WARN,Missing domain (scope),ERROR,PASS,PASS,ERROR,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,ERROR,PASS,7 errors,ERROR,7.0,1.0,1.0,,2.0,426.0,,1.0,2.0,,,,Missing tracker and usages,253.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing homepage,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36,True,"['MSLE', 'MSLEALT']",True,2024-06-19 11:11:32.928080,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/MSLE.owl,MSLE,c5f5f030b264d225a19a35f7914387e4f07ca34af0e5909244b72718230c87df,,341.0,6.0,,,1.0,160.0,18.0,,13.0,,,,159.0,,1.0,706.0,100.0,19.0,103.0,4.0,2.0,36.0,6.0,502.0,48.0,,,,True,0.378,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.189,0.0,0.0,True,OWL/XML Syntax,22.0,638.0,177.0,1.0,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,1.0,,,,,7.0,1.0,,,96.0,Missing tracker and usages,,10.0,,,2.0,1.0,,4.0,,,,,"OWL syntax (OWL/XML Syntax), but should be RDF/XML",,,,,3.0,,,,9.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,
38,38,True,"['materialsmine', 'MATERIALSMINEALT']",True,2024-06-19 11:08:38.275029,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/MaterialsMine.ttl,MaterialsMine,599abc0d28c2b375e794d1ba44795805502fb2c3e02cc125eb94777ac5499f97,,159.0,,,35.0,35.0,90.0,,,1.0,,26.0,26.0,13.0,30.0,12.0,427.0,100.0,4.0,26.0,39.0,0.0,27.0,0.0,164.0,,,,23.0,False,0.444,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.222,0.0,0.0,True,Turtle,2.0,434.0,174.0,19.0,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7.0,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,"OWL syntax (Turtle), but should be RDF/XML",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,,,,,,NanoMine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed_download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,True,"['oa', 'OAALT']",True,2024-06-19 11:09:20.749562,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/OA.ttl,OA,f661e37d33bf29176390101687711734a7e33a716bdecfb66b90c732373d7af5,,204.0,20.0,,5.0,11.0,21.0,,,,,6.0,8.0,14.0,,,295.0,100.0,16.0,25.0,11.0,17.0,8.0,0.0,88.0,,,,,False,0.444,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.222,0.0,0.0,True,Turtle,,135.0,203.0,11.0,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7.0,0.0,1.0,,,,,,,,,1.0,,,6.0,,,,,,,,,,,"OWL syntax (Turtle), but should be RDF/XML",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,True,"['obo', 'OBOALT']",True,2024-06-19 11:05:23.617308,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/OBO.ttl,OBO,128f5fe1dab7ee804a3037a836813e5953c846eeeefee883a47d5db0b37a106b,http://purl.obolibrary.org/obo/bfo/2020/bfo-core.ttl,323.0,,,,,87.0,10.0,,17.0,,40.0,40.0,66.0,,6.0,602.0,100.0,13.0,36.0,0.0,0.0,40.0,0.0,286.0,31.0,13.0,,22.0,True,0.549,(1*impact+1*dashboard)/2,0.095,0.0,1.0,0.322,0.0,8.0,True,Turtle,,,76.0,,"['CHEMINF', 'CHMO', 'CSO', 'MDO', 'OEO', 'PATO', 'SEMMD', 'SP', 'UO']",Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI 'http://purl.obolibrary.org/obo/bfo/2020/bfo-core.ttl' is not in recommended format,WARN,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,5 errors,ERROR,5.0,1.0,2.0,,,,,3.0,79.0,,,176.0,,496.0,,,,6.0,1.0,,,,6.0,,,"OWL syntax (Turtle), but should be RDF/XML",,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44,True,"['OIEcharacterisation-methods', 'OIECHARACTERISATION-METHODSALT']",True,2024-06-19 11:11:05.741243,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/OIEcharacterisation-methods.ttl,OIEcharacterisation-methods,53d93a805f8e72035fab6c03c892c1a1614a22529d7cb6ddcd5a2100b4a92369,,6687.0,5.0,,5.0,5.0,1954.0,30.0,279.0,9.0,,97.0,123.0,2226.0,8.0,235.0,11901.0,100.0,63.0,1691.0,10.0,5.0,201.0,0.0,7228.0,18.0,17.0,316.0,68.0,False,0.378,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.189,0.0,0.0,True,Turtle,25.0,12559.0,952.0,13.0,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,1.0,17.0,35.0,,,27.0,,,213.0,2318.0,Missing tracker and usages,,9.0,22.0,12.0,,2.0,35.0,,14.0,5.0,,,"OWL syntax (Turtle), but should be RDF/XML",79.0,3.0,12.0,3.0,2.0,203.0,3.0,3.0,11.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
